Jenis_Rumah,Lokasi,KT,KM,Garasi,LT,LB,KPR_bulanan,Harga_New
Rumah,"Semarang Barat, Semarang",2,1,1,111,70,4.0,1.3
Rumah,"Mijen, Semarang",2,1,1,120,70,4.0,1.3
Rumah,"Semarang Barat, Semarang",3,1,1,135,70,4.0,1.3
Rumah,"Tembalang, Semarang",3,1,1,178,70,4.0,1.3
Rumah,"Banyumanik, Semarang",3,3,1,144,71,4.0,1.3
Rumah,"Tembalang, Semarang",2,3,1,84,75,4.0,1.3
Rumah,"Semarang Selatan, Semarang",3,3,1,90,75,4.0,1.3
Rumah,"Banyumanik, Semarang",2,1,1,250,75,4.0,1.3
Rumah,"Tembalang, Semarang",3,1,1,126,76,4.0,1.3
Rumah,"Mijen, Semarang",3,2,2,150,78,4.0,1.3
Rumah,"Semarang Barat, Semarang",3,2,1,72,79,4.0,1.3
Rumah,"Semarang Barat, Semarang",3,3,2,72,79,4.0,1.3
Rumah,"Semarang Barat, Semarang",3,3,1,72,79,4.0,1.3
Rumah,"Semarang Barat, Semarang",4,3,1,72,79,4.0,1.3
Rumah,"Semarang Tengah, Semarang",4,3,1,72,79,4.0,1.3
Rumah,"Semarang Barat, Semarang",3,2,2,72,80,4.0,1.3
Rumah,"Semarang Barat, Semarang",2,1,1,96,80,4.0,1.3
Rumah,"Banyumanik, Semarang",3,2,1,120,80,4.0,1.3
Rumah,"Semarang Barat, Semarang",3,2,2,120,80,4.0,1.3
Rumah,"Pedurungan, Semarang",4,3,1,300,80,4.0,1.3
Rumah,"Semarang Timur, Semarang",3,2,1,126,81,4.0,1.3
Rumah,"Pedurungan, Semarang",3,2,1,126,81,4.0,1.3
Rumah,"Pedurungan, Semarang",3,2,1,121,82,4.0,1.3
Rumah,"Pedurungan, Semarang",3,2,2,121,82,4.0,1.3
Rumah,"Semarang Barat, Semarang",3,2,1,72,83,4.0,1.3
Rumah,"Tembalang, Semarang",3,2,1,129,85,4.0,1.3
Rumah,"Tembalang, Semarang",3,2,1,172,85,4.0,1.3
Rumah,"Gayamsari, Semarang",2,1,2,90,90,4.0,1.3
Rumah,"Tembalang, Semarang",2,2,1,116,90,4.0,1.3
Rumah,"Ngaliyan, Semarang",3,2,2,120,90,4.0,1.3
Rumah,"Banyumanik, Semarang",3,1,1,123,90,4.0,1.3
Rumah,"Pedurungan, Semarang",3,2,1,130,90,4.0,1.3
Rumah,"Semarang Selatan, Semarang",3,2,1,149,90,4.0,1.3
Rumah,"Tembalang, Semarang",3,2,1,209,90,4.0,1.3
Rumah,"Ngaliyan, Semarang",2,1,1,230,90,4.0,1.3
Rumah,"Tembalang, Semarang",3,2,2,75,92,4.0,1.3
Rumah,"Pedurungan, Semarang",3,3,1,133,95,4.0,1.3
Rumah,"Pedurungan, Semarang",3,2,2,120,96,4.0,1.3
Rumah,"Ngaliyan, Semarang",5,3,1,110,100,4.0,1.3
Rumah,"Banyumanik, Semarang",2,2,1,116,100,4.0,1.3
Rumah,"Semarang Utara, Semarang",3,2,1,120,100,4.0,1.3
Rumah,"Semarang Barat, Semarang",3,1,1,123,100,4.0,1.3
Rumah,"Semarang Selatan, Semarang",2,3,2,155,100,4.0,1.3
Rumah,"Semarang Tengah, Semarang",3,2,1,160,100,4.0,1.3
Rumah,"Semarang Barat, Semarang",4,3,1,180,100,4.0,1.3
Rumah,"Banyumanik, Semarang",4,2,1,216,100,4.0,1.3
Rumah,"Banyumanik, Semarang",3,2,2,332,100,4.0,1.3
Rumah,"Ngaliyan, Semarang",3,2,1,182,103,4.0,1.3
Rumah,"Tembalang, Semarang",3,2,1,90,117,4.0,1.3
Rumah,"Semarang Tengah, Semarang",5,2,1,106,120,4.0,1.3
Rumah,"Tembalang, Semarang",3,1,1,120,120,4.0,1.3
Rumah,"Banyumanik, Semarang",3,2,2,120,120,4.0,1.3
Rumah,"Semarang Tengah, Semarang",5,2,1,120,120,4.0,1.3
Rumah,"Semarang Tengah, Semarang",3,2,1,136,120,4.0,1.3
Rumah,"Pedurungan, Semarang",3,2,2,148,120,4.0,1.3
Rumah,"Semarang Barat, Semarang",4,3,1,154,120,4.0,1.3
Rumah,"Pedurungan, Semarang",3,2,1,160,120,4.0,1.3
Rumah,"Pedurungan, Semarang",4,2,1,172,120,4.0,1.3
Rumah,"Pedurungan, Semarang",3,2,1,198,120,4.0,1.3
Rumah,"Pedurungan, Semarang",4,2,1,236,120,4.0,1.3
Rumah,"Semarang Barat, Semarang",4,2,1,200,121,4.0,1.3
Rumah,"Semarang Barat, Semarang",3,1,1,123,123,4.0,1.3
Rumah,"Semarang Utara, Semarang",2,1,1,200,125,4.0,1.3
Rumah,"Banyumanik, Semarang",3,2,1,126,126,4.0,1.3
Rumah,"Semarang Barat, Semarang",3,2,1,128,128,4.0,1.3
Rumah,"Pedurungan, Semarang",3,1,2,144,128,4.0,1.3
Rumah,"Semarang Utara, Semarang",4,2,1,130,130,4.0,1.3
Rumah,"Banyumanik, Semarang",3,2,1,150,130,4.0,1.3
Rumah,"Tembalang, Semarang",3,3,1,150,130,4.0,1.3
Rumah,"Pedurungan, Semarang",3,2,1,160,130,4.0,1.3
Rumah,"Pedurungan, Semarang",3,1,1,162,130,4.0,1.3
Rumah,"Mijen, Semarang",3,3,2,600,132,4.0,1.3
Rumah,"Ngaliyan, Semarang",3,2,1,120,135,4.0,1.3
Rumah,"Pedurungan, Semarang",6,5,1,77,140,4.0,1.3
Rumah,"Pedurungan, Semarang",6,6,1,77,140,4.0,1.3
Rumah,"Banyumanik, Semarang",4,3,1,91,140,4.0,1.3
Rumah,"Semarang Utara, Semarang",3,2,1,120,140,4.0,1.3
Rumah,"Ngaliyan, Semarang",4,2,1,148,140,4.0,1.3
Rumah,"Semarang Timur, Semarang",4,2,1,240,140,4.0,1.3
Rumah,"Candisari, Semarang",4,3,1,254,140,4.0,1.3
Rumah,"Semarang Barat, Semarang",4,2,1,120,144,4.0,1.3
Rumah,"Semarang Timur, Semarang",3,3,1,192,144,4.0,1.3
Rumah,"Tembalang, Semarang",8,8,1,90,145,4.0,1.3
Rumah,"Pedurungan, Semarang",3,2,1,167,147,4.0,1.3
Rumah,"Semarang Tengah, Semarang",2,2,1,81,150,4.0,1.3
Rumah,"Semarang Timur, Semarang",3,2,1,81,150,4.0,1.3
Rumah,"Tembalang, Semarang",7,6,1,84,150,4.0,1.3
Rumah,"Tembalang, Semarang",3,2,1,86,150,4.0,1.3
Rumah,"Banyumanik, Semarang",3,2,1,96,150,4.0,1.3
Rumah,"Banyumanik, Semarang",5,2,2,96,150,4.0,1.3
Rumah,"Semarang Barat, Semarang",3,2,2,100,150,4.0,1.3
Rumah,"Tembalang, Semarang",3,2,1,115,150,4.0,1.3
Rumah,"Ngaliyan, Semarang",6,2,1,163,150,4.0,1.3
Rumah,"Tembalang, Semarang",3,2,1,173,150,4.0,1.3
Rumah,"Ngaliyan, Semarang",3,2,1,175,150,4.0,1.3
Rumah,"Semarang Barat, Semarang",2,2,1,180,150,4.0,1.3
Rumah,"Semarang Timur, Semarang",3,2,1,184,150,4.0,1.3
Rumah,"Tembalang, Semarang",3,2,2,200,150,4.0,1.3
Rumah,"Semarang Timur, Semarang",5,2,1,374,150,4.0,1.3
Rumah,"Pedurungan, Semarang",3,3,1,153,153,4.0,1.3
Rumah,"Gunung Pati, Semarang",4,1,1,288,153,4.0,1.3
Rumah,"Tembalang, Semarang",6,3,1,312,156,4.0,1.3
Rumah,"Tembalang, Semarang",3,3,1,90,160,4.0,1.3
Rumah,"Semarang Timur, Semarang",3,2,1,91,160,4.0,1.3
Rumah,"Semarang Barat, Semarang",4,3,1,94,160,4.0,1.3
Rumah,"Semarang Barat, Semarang",2,1,2,160,160,4.0,1.3
Rumah,"Candisari, Semarang",4,2,2,163,160,4.0,1.3
Rumah,"Banyumanik, Semarang",3,4,3,190,160,4.0,1.3
Rumah,"Gajah Mungkur, Semarang",4,2,1,200,160,4.0,1.3
Rumah,"Ngaliyan, Semarang",4,2,2,345,160,4.0,1.3
Rumah,"Tembalang, Semarang",4,3,1,188,161,4.0,1.3
Rumah,"Tembalang, Semarang",4,4,1,188,161,4.0,1.3
Rumah,"Semarang Timur, Semarang",3,2,1,99,167,4.0,1.3
"Rumah
Featured","Semarang Timur, Semarang",3,1,1,184,170,4.0,1.3
Rumah,"Semarang Barat, Semarang",4,2,1,189,170,4.0,1.3
Rumah,"Gunung Pati, Semarang",4,3,1,189,170,4.0,1.3
Rumah,"Semarang Barat, Semarang",3,2,1,200,170,4.0,1.3
Rumah,"Pedurungan, Semarang",9,9,1,226,170,4.0,1.3
Rumah,"Semarang Tengah, Semarang",6,2,1,153,178,4.0,1.3
"Rumah
Featured","Gayamsari, Semarang",3,2,1,146,180,4.0,1.3
Rumah,"Pedurungan, Semarang",3,1,1,180,180,4.0,1.3
Rumah,"Semarang Timur, Semarang",3,2,1,184,180,4.0,1.3
Rumah,"Semarang Barat, Semarang",3,2,1,188,180,4.0,1.3
Rumah,"Pedurungan, Semarang",3,2,1,200,180,4.0,1.3
Rumah,"Gajah Mungkur, Semarang",7,3,1,220,180,4.0,1.3
Rumah,"Mijen, Semarang",2,1,1,179,181,4.0,1.3
Rumah,"Banyumanik, Semarang",9,3,1,182,182,4.0,1.3
Rumah,"Tembalang, Semarang",9,3,1,182,182,4.0,1.3
Rumah,"Semarang Timur, Semarang",3,2,1,184,184,4.0,1.3
Rumah,"Ngaliyan, Semarang",2,1,1,120,187,4.0,1.3
Rumah,"Ngaliyan, Semarang",3,2,1,120,187,4.0,1.3
Rumah,"Semarang Barat, Semarang",3,1,1,256,190,4.0,1.3
Rumah,"Candisari, Semarang",4,2,1,196,196,4.0,1.3
Rumah,"Semarang Timur, Semarang",3,2,1,100,200,4.0,1.3
Rumah,"Pedurungan, Semarang",3,3,1,100,200,4.0,1.3
Rumah,"Pedurungan, Semarang",4,3,1,116,200,4.0,1.3
Rumah,"Tembalang, Semarang",4,3,1,116,200,4.0,1.3
Rumah,"Semarang Timur, Semarang",4,3,1,116,200,4.0,1.3
Rumah,"Ngaliyan, Semarang",3,2,1,120,200,4.0,1.3
Rumah,"Pedurungan, Semarang",2,3,1,126,200,4.0,1.3
Rumah,"Semarang Barat, Semarang",3,1,1,128,200,4.0,1.3
Rumah,"Semarang Barat, Semarang",3,2,1,128,200,4.0,1.3
Rumah,"Semarang Barat, Semarang",4,2,1,128,200,4.0,1.3
Rumah,"Semarang Tengah, Semarang",5,2,1,147,200,4.0,1.3
Rumah,"Gunung Pati, Semarang",2,2,1,200,200,4.0,1.3
Rumah,"Semarang Barat, Semarang",3,2,1,206,200,4.0,1.3
Rumah,"Gayamsari, Semarang",3,3,1,249,200,4.0,1.3
Rumah,"Semarang Timur, Semarang",3,2,4,141,205,4.0,1.3
Rumah,"Semarang Barat, Semarang",3,2,1,128,210,4.0,1.3
Rumah,"Gayamsari, Semarang",2,2,1,210,210,4.0,1.3
Rumah,"Ngaliyan, Semarang",3,2,1,218,218,4.0,1.3
Rumah,"Semarang Barat, Semarang",4,3,1,300,218,4.0,1.3
Rumah,"Gajah Mungkur, Semarang",4,2,1,220,220,4.0,1.3
Rumah,"Pedurungan, Semarang",4,2,1,220,220,4.0,1.3
Rumah,"Semarang Barat, Semarang",3,3,2,270,220,4.0,1.3
Rumah,"Gayamsari, Semarang",3,3,1,117,234,4.0,1.3
Rumah,"Ngaliyan, Semarang",6,6,1,120,240,4.0,1.3
Rumah,"Semarang Barat, Semarang",4,4,1,202,240,4.0,1.3
Rumah,"Banyumanik, Semarang",4,3,2,128,244,4.0,1.3
Rumah,"Genuk, Semarang",9,9,1,248,248,4.0,1.3
Rumah,"Semarang Timur, Semarang",3,3,1,135,250,4.0,1.3
Rumah,"Semarang Tengah, Semarang",3,2,1,136,250,4.0,1.3
Rumah,"Semarang Barat, Semarang",8,4,1,137,250,4.0,1.3
Rumah,"Pedurungan, Semarang",4,3,1,150,250,4.0,1.3
Rumah,"Pedurungan, Semarang",4,4,1,150,250,4.0,1.3
Rumah,"Tembalang, Semarang",7,4,1,150,250,4.0,1.3
Rumah,"Pedurungan, Semarang",4,2,1,192,250,4.0,1.3
Rumah,"Gajah Mungkur, Semarang",3,2,1,196,250,4.0,1.3
Rumah,"Candisari, Semarang",3,2,2,300,250,4.0,1.3
Rumah,"Candisari, Semarang",4,3,1,140,254,4.0,1.3
Rumah,"Pedurungan, Semarang",5,1,1,132,264,4.0,1.3
Rumah,"Semarang Barat, Semarang",4,2,1,264,264,4.0,1.3
Rumah,"Semarang Barat, Semarang",5,3,2,150,300,4.0,1.3
Rumah,"Semarang Selatan, Semarang",6,2,1,164,300,4.0,1.3
Rumah,"Tembalang, Semarang",2,4,1,168,300,4.0,1.3
Rumah,"Gunung Pati, Semarang",8,5,2,190,300,4.0,1.3
Rumah,"Semarang Barat, Semarang",4,3,1,218,300,4.0,1.3
Rumah,"Banyumanik, Semarang",4,3,1,390,300,4.0,1.3
Rumah,"Semarang Utara, Semarang",3,4,1,350,350,4.0,1.3
Rumah,"Tembalang, Semarang",2,1,1,102,66,4.0,1.31
Rumah,"Tembalang, Semarang",2,1,2,102,66,4.0,1.31
Rumah,"Semarang Barat, Semarang",2,1,2,106,58,4.0,1.32
Rumah,"Banyumanik, Semarang",2,1,1,192,68,4.0,1.32
Rumah,"Tembalang, Semarang",3,2,2,110,70,4.0,1.32
Rumah,"Pedurungan, Semarang",3,2,1,121,80,4.0,1.32
Rumah,"Pedurungan, Semarang",3,2,1,121,82,4.0,1.32
Rumah,"Pedurungan, Semarang",3,2,2,121,82,4.0,1.32
Rumah,"Pedurungan, Semarang",3,2,2,120,85,4.0,1.32
Rumah,"Gayamsari, Semarang",3,2,2,120,85,4.0,1.32
Rumah,"Ngaliyan, Semarang",2,1,1,120,88,4.0,1.32
Rumah,"Mijen, Semarang",2,1,2,120,100,4.0,1.32
Rumah,"Pedurungan, Semarang",3,2,2,105,130,4.0,1.32
Rumah,"Pedurungan, Semarang",4,3,1,105,130,4.0,1.32
Rumah,"Semarang Utara, Semarang",3,2,1,240,180,4.0,1.32
Rumah,"Tembalang, Semarang",4,2,1,241,300,4.0,1.32
Rumah,"Mijen, Semarang",2,1,1,120,48,4.0,1.33
Rumah,"Pedurungan, Semarang",4,3,1,150,165,4.0,1.33
Rumah,"Tembalang, Semarang",3,2,2,110,70,4.0,1.34
Rumah,"Banyumanik, Semarang",3,2,2,110,70,4.0,1.34
Rumah,"Banyumanik, Semarang",3,2,1,110,70,4.0,1.34
Rumah,"Tembalang, Semarang",3,2,1,110,70,4.0,1.34
Rumah,"Banyumanik, Semarang",3,2,2,110,70,5.0,1.34
Rumah,"Tembalang, Semarang",3,2,1,110,70,5.0,1.34
Rumah,"Banyumanik, Semarang",3,2,1,127,70,4.0,1.34
Rumah,"Ngaliyan, Semarang",3,1,1,120,88,4.0,1.34
Rumah,"Semarang Tengah, Semarang",3,2,1,120,88,4.0,1.34
Rumah,"Ngaliyan, Semarang",3,3,1,120,88,4.0,1.34
Rumah,"Banyumanik, Semarang",3,2,1,110,110,4.0,1.34
Rumah,"Semarang Barat, Semarang",2,1,2,120,46,5.0,1.35
Rumah,"Mijen, Semarang",2,1,1,120,46,5.0,1.35
Rumah,"Mijen, Semarang",2,1,2,164,48,5.0,1.35
Rumah,"Mijen, Semarang",2,1,1,120,54,5.0,1.35
Rumah,"Pedurungan, Semarang",2,1,1,173,56,5.0,1.35
Rumah,"Mijen, Semarang",2,1,1,120,60,5.0,1.35
Rumah,"Mijen, Semarang",2,2,1,120,66,5.0,1.35
Rumah,"Ngaliyan, Semarang",3,2,1,120,68,5.0,1.35
Rumah,"Semarang Barat, Semarang",3,2,1,72,69,5.0,1.35
Rumah,"Tembalang, Semarang",2,1,1,144,69,5.0,1.35
Rumah,"Banyumanik, Semarang",3,2,1,88,70,5.0,1.35
Rumah,"Banyumanik, Semarang",3,2,2,110,70,5.0,1.35
Rumah,"Banyumanik, Semarang",3,2,1,110,70,5.0,1.35
Rumah,"Mijen, Semarang",2,1,2,120,70,5.0,1.35
Rumah,"Ngaliyan, Semarang",2,1,1,120,70,5.0,1.35
Rumah,"Mijen, Semarang",2,1,1,120,70,5.0,1.35
Rumah,"Semarang Tengah, Semarang",3,2,2,69,72,5.0,1.35
Rumah,"Semarang Barat, Semarang",3,2,1,120,73,5.0,1.35
Rumah,"Semarang Selatan, Semarang",3,2,2,140,74,5.0,1.35
Rumah,"Semarang Barat, Semarang",3,3,2,120,75,5.0,1.35
Rumah,"Ngaliyan, Semarang",3,2,1,163,75,5.0,1.35
Rumah,"Ngaliyan, Semarang",3,2,2,165,75,5.0,1.35
Rumah,"Ngaliyan, Semarang",3,2,1,170,75,5.0,1.35
Rumah,"Tembalang, Semarang",3,2,2,224,77,5.0,1.35
Rumah,"Semarang Barat, Semarang",3,2,1,72,83,5.0,1.35
Rumah,"Semarang Tengah, Semarang",2,1,1,102,90,5.0,1.35
Rumah,"Semarang Timur, Semarang",3,2,2,105,90,5.0,1.35
Rumah,"Semarang Barat, Semarang",2,2,1,128,90,5.0,1.35
Rumah,"Pedurungan, Semarang",3,2,1,150,90,5.0,1.35
Rumah,"Semarang Timur, Semarang",3,2,2,150,90,5.0,1.35
Rumah,"Tembalang, Semarang",3,2,1,200,90,5.0,1.35
Rumah,"Semarang Barat, Semarang",3,1,1,96,95,5.0,1.35
Rumah,"Ngaliyan, Semarang",3,1,1,100,100,5.0,1.35
Rumah,"Gajah Mungkur, Semarang",3,2,2,134,100,5.0,1.35
Rumah,"Semarang Barat, Semarang",3,1,2,135,100,5.0,1.35
Rumah,"Semarang Barat, Semarang",3,2,1,135,100,5.0,1.35
Rumah,"Gajah Mungkur, Semarang",3,2,1,135,100,5.0,1.35
Rumah,"Gajah Mungkur, Semarang",3,2,2,135,100,5.0,1.35
Rumah,"Banyumanik, Semarang",3,2,1,135,100,5.0,1.35
Rumah,"Semarang Barat, Semarang",3,2,2,138,100,5.0,1.35
Rumah,"Tembalang, Semarang",2,2,1,150,100,5.0,1.35
Rumah,"Tembalang, Semarang",2,2,2,150,100,5.0,1.35
Rumah,"Banyumanik, Semarang",3,2,1,170,100,5.0,1.35
Rumah,"Mijen, Semarang",4,3,2,180,105,5.0,1.35
Rumah,"Banyumanik, Semarang",3,1,1,113,110,5.0,1.35
Rumah,"Banyumanik, Semarang",3,1,2,114,110,5.0,1.35
Rumah,"Banyumanik, Semarang",3,1,1,114,110,5.0,1.35
Rumah,"Ngaliyan, Semarang",3,2,2,195,111,5.0,1.35
Rumah,"Ngaliyan, Semarang",2,1,1,105,120,5.0,1.35
Rumah,"Semarang Barat, Semarang",3,1,1,120,120,5.0,1.35
Rumah,"Semarang Barat, Semarang",3,3,2,120,120,5.0,1.35
Rumah,"Ngaliyan, Semarang",3,2,2,124,124,5.0,1.35
Rumah,"Tembalang, Semarang",3,3,1,160,125,5.0,1.35
Rumah,"Semarang Utara, Semarang",3,2,1,130,130,5.0,1.35
Rumah,"Semarang Barat, Semarang",6,2,1,140,130,5.0,1.35
Rumah,"Semarang Barat, Semarang",3,2,2,156,130,5.0,1.35
Rumah,"Ngaliyan, Semarang",4,3,2,180,130,5.0,1.35
Rumah,"Semarang Timur, Semarang",3,2,1,95,135,5.0,1.35
Rumah,"Banyumanik, Semarang",2,1,1,135,135,5.0,1.35
Rumah,"Ngaliyan, Semarang",4,2,1,144,144,5.0,1.35
Rumah,"Tembalang, Semarang",4,2,1,145,148,5.0,1.35
Rumah,"Semarang Selatan, Semarang",8,7,2,149,149,5.0,1.35
Rumah,"Tembalang, Semarang",3,2,1,92,150,5.0,1.35
Rumah,"Semarang Selatan, Semarang",3,1,1,130,150,5.0,1.35
Rumah,"Semarang Utara, Semarang",3,2,1,130,150,5.0,1.35
Rumah,"Semarang Tengah, Semarang",4,2,1,130,150,5.0,1.35
Rumah,"Semarang Barat, Semarang",4,2,1,130,150,5.0,1.35
Rumah,"Semarang Utara, Semarang",4,2,1,130,150,5.0,1.35
Rumah,"Ngaliyan, Semarang",4,2,1,144,150,5.0,1.35
Rumah,"Semarang Timur, Semarang",4,3,1,146,150,5.0,1.35
Rumah,"Gayamsari, Semarang",4,3,1,146,150,5.0,1.35
Rumah,"Tembalang, Semarang",8,8,3,149,150,5.0,1.35
Rumah,"Banyumanik, Semarang",3,2,1,150,150,5.0,1.35
Rumah,"Mijen, Semarang",3,2,1,160,150,5.0,1.35
Rumah,"Banyumanik, Semarang",3,2,1,184,150,5.0,1.35
Rumah,"Pedurungan, Semarang",3,1,1,153,153,5.0,1.35
Rumah,"Semarang Timur, Semarang",3,1,1,153,153,5.0,1.35
Rumah,"Ngaliyan, Semarang",2,1,1,105,159,5.0,1.35
Rumah,"Semarang Tengah, Semarang",3,2,1,100,160,5.0,1.35
Rumah,"Tembalang, Semarang",3,2,1,120,160,5.0,1.35
Rumah,"Pedurungan, Semarang",4,3,2,150,160,5.0,1.35
Rumah,"Semarang Tengah, Semarang",4,3,1,150,165,5.0,1.35
Rumah,"Banyumanik, Semarang",4,3,1,190,170,5.0,1.35
Rumah,"Gayamsari, Semarang",3,2,1,273,170,5.0,1.35
Rumah,"Semarang Selatan, Semarang",3,2,1,92,180,5.0,1.35
Rumah,"Semarang Tengah, Semarang",4,2,1,110,180,5.0,1.35
Rumah,"Pedurungan, Semarang",3,2,1,192,180,5.0,1.35
Rumah,"Tembalang, Semarang",3,4,1,190,190,5.0,1.35
Rumah,"Pedurungan, Semarang",3,2,1,192,192,5.0,1.35
Rumah,"Banyumanik, Semarang",3,2,1,218,200,5.0,1.35
Rumah,"Semarang Barat, Semarang",4,2,1,240,200,5.0,1.35
Rumah,"Semarang Barat, Semarang",4,2,1,241,200,5.0,1.35
Rumah,"Banyumanik, Semarang",3,2,2,240,210,5.0,1.35
Rumah,"Semarang Barat, Semarang",4,2,1,248,220,5.0,1.35
Rumah,"Gayamsari, Semarang",3,2,1,190,230,5.0,1.35
Rumah,"Semarang Barat, Semarang",4,2,2,260,260,5.0,1.35
Rumah,"Semarang Timur, Semarang",3,2,1,127,300,5.0,1.35
Rumah,"Tembalang, Semarang",2,1,1,144,69,5.0,1.37
Rumah,"Semarang Selatan, Semarang",2,1,2,84,70,5.0,1.37
Rumah,"Semarang Barat, Semarang",4,3,1,72,79,5.0,1.37
Rumah,"Tembalang, Semarang",3,2,1,72,86,5.0,1.37
Rumah,"Banyumanik, Semarang",3,2,2,130,100,5.0,1.37
Rumah,"Ngaliyan, Semarang",3,2,1,195,111,5.0,1.37
Rumah,"Ngaliyan, Semarang",3,1,1,160,120,5.0,1.37
Rumah,"Semarang Tengah, Semarang",2,1,1,150,150,5.0,1.37
Rumah,"Pedurungan, Semarang",4,2,3,221,221,5.0,1.37
Rumah,"Banyumanik, Semarang",5,3,1,189,360,5.0,1.37
Rumah,"Tembalang, Semarang",3,2,2,90,65,5.0,1.38
Rumah,"Tembalang, Semarang",3,2,1,123,100,5.0,1.38
Rumah,"Banyumanik, Semarang",3,2,1,123,100,5.0,1.38
Rumah,"Banyumanik, Semarang",3,2,2,123,100,5.0,1.38
Rumah,"Tembalang, Semarang",3,2,2,123,100,5.0,1.38
Rumah,"Tembalang, Semarang",3,2,2,125,100,5.0,1.38
Rumah,"Tembalang, Semarang",3,2,2,126,100,5.0,1.38
Rumah,"Tembalang, Semarang",3,2,2,127,100,5.0,1.38
Rumah,"Banyumanik, Semarang",3,2,2,127,100,5.0,1.38
Rumah,"Tembalang, Semarang",3,2,1,127,100,5.0,1.38
Rumah,"Semarang Selatan, Semarang",3,2,2,127,100,5.0,1.38
Rumah,"Tembalang, Semarang",3,2,3,127,100,5.0,1.38
Rumah,"Banyumanik, Semarang",3,2,1,127,100,5.0,1.38
Rumah,"Tembalang, Semarang",3,2,1,130,100,5.0,1.38
Rumah,"Tembalang, Semarang",3,2,2,100,127,5.0,1.38
Rumah,"Semarang Tengah, Semarang",3,2,1,149,210,5.0,1.38
Rumah,"Semarang Tengah, Semarang",3,2,2,152,210,5.0,1.38
Rumah,"Semarang Timur, Semarang",3,3,2,120,90,5.0,1.39
Rumah,"Semarang Selatan, Semarang",3,2,2,127,100,5.0,1.39
Rumah,"Tembalang, Semarang",3,2,2,127,100,5.0,1.39
Rumah,"Tembalang, Semarang",3,2,1,90,150,5.0,1.39
Rumah,"Tembalang, Semarang",3,4,2,190,150,5.0,1.39
Rumah,"Ngaliyan, Semarang",2,1,2,120,46,5.0,1.4
Rumah,"Mijen, Semarang",2,1,2,120,46,5.0,1.4
Rumah,"Mijen, Semarang",2,1,1,120,48,5.0,1.4
Rumah,"Semarang Selatan, Semarang",3,2,1,195,50,5.0,1.4
Rumah,"Semarang Utara, Semarang",2,1,1,102,53,5.0,1.4
Rumah,"Semarang Barat, Semarang",2,1,1,102,53,5.0,1.4
Rumah,"Semarang Barat, Semarang",2,1,1,105,53,5.0,1.4
Rumah,"Tembalang, Semarang",3,2,2,195,54,5.0,1.4
Rumah,"Tembalang, Semarang",2,1,1,75,63,5.0,1.4
Rumah,"Ngaliyan, Semarang",2,1,1,120,66,5.0,1.4
Rumah,"Tembalang, Semarang",2,1,1,120,66,5.0,1.4
Rumah,"Mijen, Semarang",3,2,2,120,68,5.0,1.4
Rumah,"Mijen, Semarang",3,2,1,120,68,5.0,1.4
Rumah,"Semarang Barat, Semarang",3,3,1,120,68,5.0,1.4
Rumah,"Mijen, Semarang",3,2,1,128,68,5.0,1.4
Rumah,"Semarang Barat, Semarang",3,2,2,72,69,5.0,1.4
Rumah,"Ngaliyan, Semarang",3,2,1,72,69,5.0,1.4
Rumah,"Tembalang, Semarang",3,2,1,72,69,5.0,1.4
Rumah,"Semarang Barat, Semarang",3,2,1,75,69,5.0,1.4
Rumah,"Tembalang, Semarang",3,2,2,90,69,5.0,1.4
Rumah,"Tembalang, Semarang",3,2,1,90,69,5.0,1.4
Rumah,"Mijen, Semarang",2,2,2,120,69,5.0,1.4
Rumah,"Semarang Selatan, Semarang",3,2,2,88,70,5.0,1.4
Rumah,"Tembalang, Semarang",3,2,2,88,70,5.0,1.4
Rumah,"Semarang Timur, Semarang",2,1,1,116,70,5.0,1.4
Rumah,"Mijen, Semarang",2,1,1,120,70,5.0,1.4
Rumah,"Mijen, Semarang",2,2,1,120,70,5.0,1.4
Rumah,"Tembalang, Semarang",3,2,1,150,70,5.0,1.4
Rumah,"Banyumanik, Semarang",3,2,2,200,70,5.0,1.4
Rumah,"Semarang Barat, Semarang",3,2,1,72,72,5.0,1.4
Rumah,"Semarang Barat, Semarang",4,3,1,79,72,5.0,1.4
Rumah,"Mijen, Semarang",2,2,2,120,72,5.0,1.4
Rumah,"Mijen, Semarang",2,2,1,120,72,5.0,1.4
Rumah,"Semarang Barat, Semarang",2,2,2,120,72,5.0,1.4
Rumah,"Semarang Barat, Semarang",2,2,2,125,72,5.0,1.4
Rumah,"Ngaliyan, Semarang",3,2,1,120,73,5.0,1.4
Rumah,"Semarang Selatan, Semarang",2,1,2,105,78,5.0,1.4
Rumah,"Semarang Barat, Semarang",3,2,1,72,79,5.0,1.4
Rumah,"Semarang Barat, Semarang",4,3,1,72,79,5.0,1.4
Rumah,"Semarang Tengah, Semarang",3,1,1,190,79,5.0,1.4
Rumah,"Tembalang, Semarang",3,2,1,105,80,5.0,1.4
Rumah,"Mijen, Semarang",2,1,1,120,80,5.0,1.4
Rumah,"Ngaliyan, Semarang",3,1,1,120,80,5.0,1.4
Rumah,"Semarang Barat, Semarang",3,2,1,72,83,5.0,1.4
Rumah,"Banyumanik, Semarang",3,1,1,300,84,5.0,1.4
Rumah,"Mijen, Semarang",2,2,1,120,86,5.0,1.4
Rumah,"Semarang Barat, Semarang",2,2,1,72,90,5.0,1.4
